-0.95458984375	-0.0001844482421875	2
-0.95733642578125	-0.000166595458984375	3
-0.95947265625	-0.00015667724609375	4
-0.96160888671875	-0.0001512451171875	5
-0.96466064453125	-0.000146453857421875	6
-0.9674072265625	-0.000144622802734375	7
-0.96923828125	-0.000141937255859375	8
-0.9716796875	-0.000141448974609375	9
-0.9747314453125	-0.000139678955078125	10
-0.9771728515625	-0.000138092041015625	11
-0.97930908203125	-0.0001387939453125	12
-0.98175048828125	-0.000137176513671875	13
-0.98388671875	-0.0001376953125	14
-0.98663330078125	-0.00013690185546875	15
-0.9893798828125	-0.00013720703125	16
-0.99151611328125	-0.0001376953125	17
-0.99395751953125	-0.000138092041015625	18
-0.9967041015625	-0.000138671875	19
-0.99884033203125	-0.00013873291015625	20
-1.00128173828125	-0.000141021728515625	21
-1.00372314453125	-0.0001416015625	22
-1.00616455078125	-0.000143646240234375	23
-1.0089111328125	-0.000146026611328125	24
-1.01104736328125	-0.00014776611328125	25
-1.01348876953125	-0.000151763916015625	26
-1.015625	-0.000155487060546875	27
-1.01806640625	-0.00015948486328125	28
-1.02020263671875	-0.00016607666015625	29
-1.02325439453125	-0.00017193603515625	30
-1.02630615234375	-0.000179229736328125	31
-1.02752685546875	-0.00018756103515625	32
-1.0302734375	-0.000200439453125	33
-1.0333251953125	-0.000210479736328125	34
-1.03515625	-0.000225982666015625	35
-1.03759765625	-0.000241485595703125	36
-1.0400390625	-0.00026165771484375	37
-1.04278564453125	-0.00028680419921875	38
-1.046142578125	-0.000314300537109375	39
-1.04736328125	-0.000341033935546875	40
-1.05010986328125	-0.000381011962890625	41
-1.0528564453125	-0.000420867919921875	42
-1.05560302734375	-0.00046533203125	43
-1.05743408203125	-0.000526458740234375	44
-1.06048583984375	-0.00058001708984375	45
-1.06292724609375	-0.000661956787109375	46
-1.0650634765625	-0.00072235107421875	47
-1.0675048828125	-0.00081268310546875	48
-1.0699462890625	-0.00089447021484375	49
-1.0723876953125	-0.00097442626953125	50
-1.07391357421875	-0.00108123779296875	51
-1.07696533203125	-0.00115386962890625	52
-1.08001708984375	-0.00126861572265625	53
-1.0821533203125	-0.00136749267578125	54
-1.0845947265625	-0.00146331787109375	55
-1.0882568359375	-0.00154571533203125	56
-1.0888671875	-0.0016680908203125	57
-1.09161376953125	-0.00175537109375	58
-1.09405517578125	-0.0018792724609375	59
-1.09649658203125	-0.00196563720703125	60
-1.09893798828125	-0.00209686279296875	61
-1.10137939453125	-0.00217132568359375	62
-1.10443115234375	-0.00231170654296875	63
-1.10595703125	-0.0024298095703125	64
-1.10870361328125	-0.00252044677734375	65
-1.11114501953125	-0.0026458740234375	66
-1.11358642578125	-0.00271270751953125	67
-1.1163330078125	-0.0028564453125	68
-1.11785888671875	-0.002984619140625	69
-1.12091064453125	-0.003056640625	70
-1.123046875	-0.00317352294921875	71
-1.1260986328125	-0.003321533203125	72
-1.1279296875	-0.00338165283203125	73
-1.13067626953125	-0.00353973388671875	74
-1.13311767578125	-0.00366302490234375	75
-1.13555908203125	-0.0037969970703125	76
-1.1376953125	-0.00386077880859375	77
-1.14013671875	-0.0039892578125	78
-1.14288330078125	-0.00412994384765625	79
-1.146240234375	-0.0042572021484375	80
-1.1474609375	-0.00438507080078125	81
-1.14990234375	-0.004486083984375	82
-1.15264892578125	-0.00457427978515625	83
-1.15447998046875	-0.00469482421875	84
-1.1578369140625	-0.0048486328125	85
-1.1602783203125	-0.00499359130859375	86
-1.16241455078125	-0.00502471923828125	87
-1.16485595703125	-0.005184326171875	88
-1.16729736328125	-0.00530364990234375	89
-1.16912841796875	-0.005474853515625	90
-1.17156982421875	-0.00559600830078125	91
-1.17462158203125	-0.00571197509765625	92
-1.17645263671875	-0.0058563232421875	93
-1.17889404296875	-0.00597320556640625	94
-1.1810302734375	-0.006097412109375	95
-1.1846923828125	-0.0062042236328125	96
-1.18743896484375	-0.0063446044921875	97
-1.18988037109375	-0.0064910888671875	98
-1.19171142578125	-0.0066162109375	99
-1.19415283203125	-0.00670166015625	100
-1.19720458984375	-0.0068511962890625	101
-1.1993408203125	-0.0070220947265625	102
-1.20147705078125	-0.0071685791015625	103
-1.20361328125	-0.0072845458984375	104
-1.2060546875	-0.0074188232421875	105
-1.20880126953125	-0.0075225830078125	106
-1.21124267578125	-0.0076416015625	107
-1.21368408203125	-0.00767822265625	108
-1.21612548828125	-0.007958984375	109
-1.21917724609375	-0.0080078125	110
-1.22039794921875	-0.0082122802734375	111
-1.22344970703125	-0.0083587646484375	112
-1.22589111328125	-0.0084808349609375	113
-1.2286376953125	-0.0084869384765625	114
-1.2310791015625	-0.0087860107421875	115
-1.2335205078125	-0.0088653564453125	116
-1.2353515625	-0.0090484619140625	117
-1.23779296875	-0.0091705322265625	118
-1.24114990234375	-0.0091278076171875	119
-1.2432861328125	-0.009326171875	120
-1.24542236328125	-0.009625244140625	121
-1.2481689453125	-0.0095916748046875	122
-1.25030517578125	-0.00985107421875	123
-1.25274658203125	-0.009991455078125	124
-1.25518798828125	-0.0101104736328125	125
-1.2579345703125	-0.0103424072265625	126
-1.2603759765625	-0.0104248046875	127
-1.26220703125	-0.010430908203125	128
-1.265869140625	-0.010528564453125	129
-1.2677001953125	-0.010870361328125	130
-1.26983642578125	-0.0110809326171875	131
-1.2725830078125	-0.0110687255859375	132
-1.27471923828125	-0.0111724853515625	133
-1.27655029296875	-0.01143798828125	134
-1.2799072265625	-0.01165771484375	135
-1.28204345703125	-0.0117950439453125	136
-1.2847900390625	-0.0118988037109375	137
-1.2872314453125	-0.0119781494140625	138
-1.28936767578125	-0.01201171875	139
-1.29180908203125	-0.01229248046875	140
-1.29486083984375	-0.0124420166015625	141
-1.29638671875	-0.012518310546875	142
-1.29913330078125	-0.0127227783203125	143
-1.3018798828125	-0.0129425048828125	144
-1.30462646484375	-0.0131134033203125	145
-1.30645751953125	-0.01329345703125	146
-1.31011962890625	-0.0133697509765625	147
-1.3116455078125	-0.013543701171875	148
-1.3140869140625	-0.0135986328125	149
-1.31683349609375	-0.013726806640625	150
-1.3189697265625	-0.013714599609375	151
-1.32171630859375	-0.013763427734375	152
-1.3238525390625	-0.0142913818359375	153
-1.32598876953125	-0.014337158203125	154
-1.3287353515625	-0.0144256591796875	155
-1.33087158203125	-0.0144012451171875	156
-1.3330078125	-0.01456298828125	157
-1.3360595703125	-0.0150848388671875	158
-1.337890625	-0.015130615234375	159
-1.34063720703125	-0.015155029296875	160
-1.34368896484375	-0.0150115966796875	161
-1.34521484375	-0.01568603515625	162
-1.34765625	-0.0154754638671875	163
-1.35040283203125	-0.0156768798828125	164
-1.3531494140625	-0.016009521484375	165
-1.35589599609375	-0.015826416015625	166
-1.3580322265625	-0.0164031982421875	167
-1.361083984375	-0.0160736083984375	168
-1.3623046875	-0.0167388916015625	169
-1.36566162109375	-0.0163665771484375	170
-1.3671875	-0.0170318603515625	171
-1.370849609375	-0.0167572021484375	172
-1.3726806640625	-0.0173614501953125	173
-1.3751220703125	-0.017095947265625	174
-1.37725830078125	-0.0175262451171875	175
-1.37969970703125	-0.017578125	176
-1.3818359375	-0.0176300048828125	177
-1.38458251953125	-0.017999267578125	178
-1.38671875	-0.018341064453125	179
-1.38946533203125	-0.01781005859375	180
-1.3922119140625	-0.018560791015625	181
-1.3946533203125	-0.0184112548828125	182
-1.39739990234375	-0.018170166015625	183
-1.3995361328125	-0.0188751220703125	184
-1.40167236328125	-0.019219970703125	185
