"Z60W Data File: Version 1.1"
""
""
""
""
""
""
""
0,2,0,1,0.0999989424599335,99998.4741210938
61
"  Freq (Hz)    Ampl     Bias   Time(Sec)   Z'(a)    Z''(b)    GD   Err   Range"
99998.4741210938,0,0,0,6.54197531031523,0.225104010415513,0,0,0
79431.5338134766,0,0,0,6.44739572216793,0.200790807585316,0,0,0
63095.0927734375,0,0,0,6.37059302450797,0.150581178550823,0,0,0
50118.4463500977,0,0,0,6.35743131127748,0.121098599417817,0,0,0
39810.1806640625,0,0,0,6.37527454986816,0.0109322940084734,0,0,0
31622.8866577148,0,0,0,6.34191976167411,0.000953612241336321,0,0,0
25118.8278198242,0,0,0,6.32878159231837,-0.016582956880235,0,0,0
19952.7740478516,0,0,0,6.32360979825679,-0.0321790741778063,0,0,0
15848.6366271973,0,0,0,6.32395753684862,-0.0488806585280669,0,0,0
12588.9778137207,0,0,0,6.32693348549862,-0.0652981926774163,0,0,0
9999.99046325684,0,0,0,6.31581294831005,-0.0869180448948474,0,0,0
7943.15338134766,0,0,0,6.34812221553111,-0.0992203210818699,0,0,0
6309.50927734375,0,0,0,6.36274532286983,-0.115051478686767,0,0,0
5011.79695129395,0,0,0,6.37687261440942,-0.132497815435507,0,0,0
3980.99422454834,0,0,0,6.3889591003722,-0.152288103270745,0,0,0
3162.2052192688,0,0,0,6.40753766998838,-0.173115127322988,0,0,0
2511.85894012451,0,0,0,6.42790982278446,-0.197542642550631,0,0,0
1995.2654838562,0,0,0,6.44706855812974,-0.223035400176894,0,0,0
1584.91730690002,0,0,0,6.47586636043015,-0.255248202673321,0,0,0
1258.90970230103,0,0,0,6.50391376843265,-0.29129200685306,0,0,0
999.987125396729,0,0,0,6.51983659566809,-0.333382465768986,0,0,0
794.321298599243,0,0,0,6.5534381827755,-0.382161384691733,0,0,0
630.959868431091,0,0,0,6.59342215151588,-0.438350721789052,0,0,0
501.185655593872,0,0,0,6.63872553964151,-0.504490165467496,0,0,0
398.106873035431,0,0,0,6.68974278716124,-0.580138475241607,0,0,0
316.224992275238,0,0,0,6.75034663415133,-0.668573157322966,0,0,0
251.18887424469,0,0,0,6.81811541938893,-0.771577600614491,0,0,0
199.530273675919,0,0,0,6.89192944300046,-0.890660540979581,0,0,0
158.488750457764,0,0,0,6.97702083911257,-1.02675723494348,0,0,0
125.888735055923,0,0,0,7.07811331161748,-1.18795633703535,0,0,0
99.9998301267624,0,0,0,7.18765192118922,-1.38402008195995,0,0,0
79.4325023889542,0,0,0,7.32283039679211,-1.60725259549215,0,0,0
63.0952417850494,0,0,0,7.41432216687495,-1.85113708905413,0,0,0
50.119124352932,0,0,0,7.63441559029445,-2.19221637669257,0,0,0
39.8103147745132,0,0,0,7.8225895473199,-2.55646454174507,0,0,0
31.6230580210686,0,0,0,8.0469278315617,-3.00062869396335,0,0,0
25.1182354986668,0,0,0,8.29122416567806,-3.50356685065225,0,0,0
19.952654838562,0,0,0,8.59951268945035,-4.16210281571649,0,0,0
15.8483162522316,0,0,0,8.92647540620889,-4.92721542445306,0,0,0
12.5886872410774,0,0,0,9.38695005751039,-5.82663155689754,0,0,0
9.99984331429005,0,0,0,9.90648607348553,-6.9224836186277,0,0,0
7.94301740825176,0,0,0,10.4975588279806,-8.2162678246334,0,0,0
6.30959402769804,0,0,0,11.3697404911522,-9.67844460709994,0,0,0
5.01179601997137,0,0,0,12.4148058051568,-11.5067522730784,0,0,0
3.98105476051569,0,0,0,13.8396083995534,-13.5781411953808,0,0,0
3.16224759444594,0,0,0,15.6430060213255,-15.9178669572093,0,0,0
2.51189339905977,0,0,0,17.9990982782922,-18.583184296309,0,0,0
1.99524220079184,0,0,0,20.9181192730326,-21.3741741295219,0,0,0
1.5849363990128,0,0,0,24.7585267696805,-24.0940836898575,0,0,0
1.25891529023647,0,0,0,29.462497589942,-26.5678646138946,0,0,0
1.00000761449337,0,0,0,34.9973240972654,-28.2949715755503,0,0,0
0.794330844655633,0,0,0,40.9192518379976,-29.3793027311871,0,0,0
0.630956492386758,0,0,0,47.1262791950876,-29.5635977033579,0,0,0
0.501182512380183,0,0,0,53.3476512077962,-28.7666360024818,0,0,0
0.398104020860046,0,0,0,59.0859916984769,-27.1285023748146,0,0,0
0.31622766982764,0,0,0,64.1277972460628,-24.8568733219667,0,0,0
0.251187884714454,0,0,0,68.4439369922342,-22.0954463899423,0,0,0
0.199528585653752,0,0,0,71.8635123093705,-19.2751831980369,0,0,0
0.15848854673095,0,0,0,74.8943052880281,-16.6020397247111,0,0,0
0.125888618640602,0,0,0,77.0987140752387,-13.6976552399815,0,0,0
0.0999989424599335,0,0,0,79.2865891610821,-11.537850415737,0,0,0
